hostname,username,createdat,lab,team,project,description,product_name,product_type,platform_name,platform_type,product_class,pch_ult,pch_vid,die,pch_stepping,ifwi_version,interface_name,subtestid,is_valid_mask,meas_id,Valid_Meas,mode,port,topology,data_rate,end_point,frequency,vt_corner,discipline,buffer_type,Signal,Measurement,# of meas,DataValid_by_TestId,PCD_Dts0,PCD_Dts1,PCD_Dts2,PCD_Dts3,PCD_Dts4,PCD_Dts5,PCD_Dts6,PCD_Dts7,Tc,V1P8A,comment,cpu_stepping,cpu_ult,cpu_vid,current,max,mean,min,parameter_name_from_spec,postcode,rebootTries,spec_id,spec_max,spec_min,spec_version,std dev,testid
GM03WVAW2676,gmsvuser,2026-01-12T15:40:08.615Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/5/3/1/1/,0xffffff,0,FALSE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,High,SIV,c76pxecfio_io1p8_hsmv,ChipSelect,Undershoot,0,TRUE,24,24,24,23,24,24,25,24,24.90000153,1.889889165,[Test],a0,G5238080_079_-27_+1,U538G12400463,1.00E+38,1.00E+38,1.00E+38,1.00E+38,,,,,,,646055,1.00E+38,d75d5c48-f935-40b2-a838-d14f3b4efd1d
GM03WVAW2676,gmsvuser,2026-01-09T23:47:38.341Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/5/1/1/,0xffffff,15,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,Clock,Vmax,46,TRUE,25,25,26,25,24,25,25,25,24.90000153,1.709567521,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.73378,1.7425,1.733457,1.72531,,,,,,,646055,0.004256,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:47:38.341Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/5/1/1/,0xffffff,14,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,Clock,Vmin,46,TRUE,25,25,26,25,24,25,25,25,24.90000153,1.709567521,[Test],a0,G5238080_079_-22_+7,U538G12400977,-0.07378,-0.07138,-0.080038,-0.09296,,,,,,,646055,0.005723,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:47:38.341Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/5/1/1/,0xffffff,13,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,Clock,Overshoot,1564,TRUE,25,25,26,25,24,25,25,25,24.90000153,1.709567521,[Test],a0,G5238080_079_-22_+7,U538G12400977,0,0,0,0,,,,,,,646055,0,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:47:38.341Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/5/1/1/,0xffffff,12,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,Clock,Undershoot,1564,TRUE,25,25,26,25,24,25,25,25,24.90000153,1.709567521,[Test],a0,G5238080_079_-22_+7,U538G12400977,0,0,0,0,,,,,,,646055,0,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:47:38.341Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/5/1/1/,0xffffff,11,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,TXIO0,Vmax,46,TRUE,25,25,26,25,24,25,25,25,24.90000153,1.709567521,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.79714,1.83582,1.789107,1.7775,,,,,,,646055,0.009218,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:47:38.341Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/5/1/1/,0xffffff,10,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,TXIO0,Vmin,46,TRUE,25,25,26,25,24,25,25,25,24.90000153,1.709567521,[Test],a0,G5238080_079_-22_+7,U538G12400977,-0.09469,-0.07179,-0.087266,-0.10204,,,,,,,646055,0.006558,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:47:38.341Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/5/1/1/,0xffffff,9,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,TXIO0,Overshoot,460,TRUE,25,25,26,25,24,25,25,25,24.90000153,1.709567521,[Test],a0,G5238080_079_-22_+7,U538G12400977,0.33,1.94,0.26,0,,,,,,,646055,0.415,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:47:38.341Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/5/1/1/,0xffffff,8,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,TXIO0,Undershoot,460,TRUE,25,25,26,25,24,25,25,25,24.90000153,1.709567521,[Test],a0,G5238080_079_-22_+7,U538G12400977,0,6.32,0.826,0,,,,,,,646055,1.444,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:47:38.341Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/5/1/1/,0xffffff,7,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,TXIO1,Vmax,46,TRUE,25,25,26,25,24,25,25,25,24.90000153,1.709567521,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.79776,1.88158,1.796805,1.78469,,,,,,,646055,0.013586,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:47:38.341Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/5/1/1/,0xffffff,6,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,TXIO1,Vmin,46,TRUE,25,25,26,25,24,25,25,25,24.90000153,1.709567521,[Test],a0,G5238080_079_-22_+7,U538G12400977,-0.06423,-0.05393,-0.065277,-0.08393,,,,,,,646055,0.005275,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:47:38.341Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/5/1/1/,0xffffff,5,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,TXIO1,Overshoot,138,TRUE,25,25,26,25,24,25,25,25,24.90000153,1.709567521,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.69,4.6,2.455,1.09,,,,,,,646055,0.798,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:47:38.341Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/5/1/1/,0xffffff,4,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,TXIO1,Undershoot,138,TRUE,25,25,26,25,24,25,25,25,24.90000153,1.709567521,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.43,3.33,1.802,0.4,,,,,,,646055,0.603,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:47:38.341Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/5/1/1/,0xffffff,23,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,TXIO2,Vmax,46,TRUE,25,25,26,25,24,25,25,25,24.90000153,1.709567521,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.79485,1.81015,1.796738,1.78505,,,,,,,646055,0.006952,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:47:38.341Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/5/1/1/,0xffffff,22,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,TXIO2,Vmin,46,TRUE,25,25,26,25,24,25,25,25,24.90000153,1.709567521,[Test],a0,G5238080_079_-22_+7,U538G12400977,-0.07097,-0.05077,-0.064224,-0.14056,,,,,,,646055,0.01474,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:47:38.341Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/5/1/1/,0xffffff,21,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,TXIO2,Overshoot,276,TRUE,25,25,26,25,24,25,25,25,24.90000153,1.709567521,[Test],a0,G5238080_079_-22_+7,U538G12400977,0,3.5,0.843,0,,,,,,,646055,1.087,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:47:38.341Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/5/1/1/,0xffffff,20,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,TXIO2,Undershoot,276,TRUE,25,25,26,25,24,25,25,25,24.90000153,1.709567521,[Test],a0,G5238080_079_-22_+7,U538G12400977,0,7.87,0.502,0,,,,,,,646055,0.843,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:47:38.341Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/5/1/1/,0xffffff,19,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,TXIO3,Vmax,46,TRUE,25,25,26,25,24,25,25,25,24.90000153,1.709567521,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.79281,1.81954,1.798427,1.78633,,,,,,,646055,0.005565,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:47:38.341Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/5/1/1/,0xffffff,18,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,TXIO3,Vmin,46,TRUE,25,25,26,25,24,25,25,25,24.90000153,1.709567521,[Test],a0,G5238080_079_-22_+7,U538G12400977,-0.10026,-0.07694,-0.09505,-0.15872,,,,,,,646055,0.011698,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:47:38.341Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/5/1/1/,0xffffff,17,FALSE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,TXIO3,Overshoot,0,TRUE,25,25,26,25,24,25,25,25,24.90000153,1.709567521,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.00E+38,1.00E+38,1.00E+38,1.00E+38,,,,,,,646055,1.00E+38,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:47:38.341Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/5/1/1/,0xffffff,16,FALSE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,TXIO3,Undershoot,0,TRUE,25,25,26,25,24,25,25,25,24.90000153,1.709567521,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.00E+38,1.00E+38,1.00E+38,1.00E+38,,,,,,,646055,1.00E+38,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:47:38.341Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/5/1/1/,0xffffff,3,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,ChipSelect,Vmax,46,TRUE,25,25,26,25,24,25,25,25,24.90000153,1.709567521,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.83066,1.83786,1.819369,1.80561,,,,,,,646055,0.006971,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:47:38.341Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/5/1/1/,0xffffff,2,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,ChipSelect,Vmin,46,TRUE,25,25,26,25,24,25,25,25,24.90000153,1.709567521,[Test],a0,G5238080_079_-22_+7,U538G12400977,-0.14245,-0.1202,-0.132087,-0.14276,,,,,,,646055,0.005813,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:47:38.341Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/5/1/1/,0xffffff,1,FALSE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,ChipSelect,Overshoot,0,TRUE,25,25,26,25,24,25,25,25,24.90000153,1.709567521,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.00E+38,1.00E+38,1.00E+38,1.00E+38,,,,,,,646055,1.00E+38,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T23:47:38.341Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/2/5/1/1/,0xffffff,0,FALSE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Slow,SIV,c76pxecfio_io1p8_hsmv,ChipSelect,Undershoot,0,TRUE,25,25,26,25,24,25,25,25,24.90000153,1.709567521,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.00E+38,1.00E+38,1.00E+38,1.00E+38,,,,,,,646055,1.00E+38,31a1968e-e40f-47e7-9c70-f91e61790a20
GM03WVAW2676,gmsvuser,2026-01-09T21:03:24.034Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0x1ffffffff,15,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,Clock,tF,1786,TRUE,24,24,24,23,24,24,25,25,25,1.802739978,[Test],a0,G5238080_079_-27_+1,U538G12400463,2.01E-09,3.48E-09,2.40E-09,1.83E-09,,,,,,,646055,3.19E-10,65f7bf6b-dc3e-426d-b306-aef22c2f1de8
GM03WVAW2676,gmsvuser,2026-01-09T21:03:24.034Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0x1ffffffff,16,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,Clock,tR,1786,TRUE,24,24,24,23,24,24,25,25,25,1.802739978,[Test],a0,G5238080_079_-27_+1,U538G12400463,1.80E-09,2.15E-09,1.76E-09,1.51E-09,,,,,,,646055,5.18E-11,65f7bf6b-dc3e-426d-b306-aef22c2f1de8
GM03WVAW2676,gmsvuser,2026-01-09T21:03:24.034Z,GM,wbio,nvlhx,Fast:[THC_SPI]|Low:[THC_SPI]|Typ:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/3/1/1/,0x1ffffffff,19,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,Clock,t180a,1739,TRUE,24,24,24,23,24,24,25,25,25,1.802739978,[Test],a0,G5238080_079_-27_+1,U538G12400463,42719960,42877580,42578285.2,42263050,Frequency,,,661,43520000.46,41819999.69,646055,98665.76803,65f7bf6b-dc3e-426d-b306-aef22c2f1de8
