hostname,username,createdat,lab,team,project,description,product_name,product_type,platform_name,platform_type,product_class,pch_ult,pch_vid,die,pch_stepping,ifwi_version,interface_name,subtestid,is_valid_mask,meas_id,Valid_Meas,mode,port,topology,data_rate,end_point,frequency,vt_corner,discipline,buffer_type,Signal,Measurement,# of meas,DataValid_by_TestId,PCD_Dts0,PCD_Dts1,PCD_Dts2,PCD_Dts3,PCD_Dts4,PCD_Dts5,PCD_Dts6,PCD_Dts7,PCH_Dts0,PCH_Dts1,PCH_Dts2,PCH_Dts3,Tc,V1P8A,comment,cpu_stepping,cpu_ult,cpu_vid,current,max,mean,min,parameter_name_from_spec,postcode,rebootTries,spec_id,spec_max,spec_min,spec_version,std dev,testid
GM03WVAW2676,gmsvuser,2026-01-15T17:35:48.504Z,GM,wbio,nvlhx,Typ:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/1/1/1/,0x1ffffffffffffff,53,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,TXIO3,Undershoot,0,None,47,48,47,47,47,47,48,48,30,31,31,28,47.5,1.8080103391232427,[Test],a0,G5238080_215_+16_-8,U544D00300422,9.99999e+37,9.99999e+37,9.99999e+37,9.99999e+37,,,,,,,646055,9.99999e+37,59d55346-6080-47d2-8ce1-ec1235d5e80f
GM03WVAW2676,gmsvuser,2026-01-15T17:35:48.504Z,GM,wbio,nvlhx,Typ:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/1/1/1/,0x1ffffffffffffff,25,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,ChipSelect,Vmax,47,None,47,48,47,47,47,47,48,48,30,31,31,28,47.5,1.8080103391232427,[Test],a0,G5238080_215_+16_-8,U544D00300422,1.86628,2.00597,1.871648,1.85908,,,,,,,646055,0.020526,59d55346-6080-47d2-8ce1-ec1235d5e80f
GM03WVAW2676,gmsvuser,2026-01-15T17:35:48.504Z,GM,wbio,nvlhx,Typ:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/1/1/1/,0x1ffffffffffffff,24,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,ChipSelect,Vmin,47,None,47,48,47,47,47,47,48,48,30,31,31,28,47.5,1.8080103391232427,[Test],a0,G5238080_215_+16_-8,U544D00300422,-0.12327,-0.11194,-0.128861,-0.17286,,,,,,,646055,0.010674,59d55346-6080-47d2-8ce1-ec1235d5e80f
GM03WVAW2676,gmsvuser,2026-01-15T17:35:48.504Z,GM,wbio,nvlhx,Typ:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/1/1/1/,0x1ffffffffffffff,20,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,ChipSelect,HoldTime,47,None,47,48,47,47,47,47,48,48,30,31,31,28,47.5,1.8080103391232427,[Test],a0,G5238080_215_+16_-8,U544D00300422,2.390134e-08,2.399878e-08,2.3900781e-08,2.382047e-08,,,,,n/a,2.00E-08,646055,4.2725e-11,59d55346-6080-47d2-8ce1-ec1235d5e80f
GM03WVAW2676,gmsvuser,2026-01-15T17:35:48.504Z,GM,wbio,nvlhx,Typ:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/1/1/1/,0x1ffffffffffffff,23,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,ChipSelect,Overshoot,0,None,47,48,47,47,47,47,48,48,30,31,31,28,47.5,1.8080103391232427,[Test],a0,G5238080_215_+16_-8,U544D00300422,9.99999e+37,9.99999e+37,9.99999e+37,9.99999e+37,,,,,,,646055,9.99999e+37,59d55346-6080-47d2-8ce1-ec1235d5e80f
GM03WVAW2676,gmsvuser,2026-01-15T17:35:48.504Z,GM,wbio,nvlhx,Typ:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/1/1/1/,0x1ffffffffffffff,21,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,ChipSelect,SetupTime,47,None,47,48,47,47,47,47,48,48,30,31,31,28,47.5,1.8080103391232427,[Test],a0,G5238080_215_+16_-8,U544D00300422,5.828619e-08,5.839154e-08,5.8259742e-08,5.813251e-08,,,,,3.00E-08,n/a,646055,7.5873e-11,59d55346-6080-47d2-8ce1-ec1235d5e80f
GM03WVAW2676,gmsvuser,2026-01-15T17:35:48.504Z,GM,wbio,nvlhx,Typ:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/1/1/1/1/,0x1ffffffffffffff,22,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Typ,SIV,c76pxecfio_io1p8_hsmv,ChipSelect,Undershoot,0,None,47,48,47,47,47,47,48,48,30,31,31,28,47.5,1.8080103391232427,[Test],a0,G5238080_215_+16_-8,U544D00300422,9.99999e+37,9.99999e+37,9.99999e+37,9.99999e+37,,,,,,,646055,9.99999e+37,59d55346-6080-47d2-8ce1-ec1235d5e80f
GM03WVAW2676,gmsvuser,2026-01-14T19:22:58.277Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/4/2/1/1/,0x1ffffffffffffff,27,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Low,SIV,c76pxecfio_io1p8_hsmv,Clock,tF,1748,None,-3,-5,-4,-4,-5,-4,-4,-4,,,,,-5.099998474,1.715779018472567,[Test],a0,G5238080_079_-22_+7,U538G12400977,3.47096e-09,4.1813e-09,3.5680154e-09,2.20551e-09,,,,,,,646055,3.679244e-10,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:22:58.277Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/4/2/1/1/,0x1ffffffffffffff,28,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Low,SIV,c76pxecfio_io1p8_hsmv,Clock,tR,1748,None,-3,-5,-4,-4,-5,-4,-4,-4,,,,,-5.099998474,1.715779018472567,[Test],a0,G5238080_079_-22_+7,U538G12400977,2.14307e-09,3.34812e-09,2.2850586e-09,1.84908e-09,,,,,,,646055,1.797428e-10,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:22:58.277Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/4/2/1/1/,0x1ffffffffffffff,36,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Low,SIV,c76pxecfio_io1p8_hsmv,Clock,Vmax,46,None,-3,-5,-4,-4,-5,-4,-4,-4,,,,,-5.099998474,1.715779018472567,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.67643,1.69189,1.674119,1.66388,,,,,,,646055,0.005582,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:22:58.277Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/4/2/1/1/,0x1ffffffffffffff,35,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Low,SIV,c76pxecfio_io1p8_hsmv,Clock,Vmin,46,None,-3,-5,-4,-4,-5,-4,-4,-4,,,,,-5.099998474,1.715779018472567,[Test],a0,G5238080_079_-22_+7,U538G12400977,-0.08286,-0.05821,-0.076374,-0.09173,,,,,,,646055,0.007386,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:22:58.277Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/4/2/1/1/,0x1ffffffffffffff,31,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Low,SIV,c76pxecfio_io1p8_hsmv,Clock,t180a,1702,None,-3,-5,-4,-4,-5,-4,-4,-4,,,,,-5.099998474,1.715779018472567,[Test],a0,G5238080_079_-22_+7,U538G12400977,42520070,43162240,42574757.7,42245790,Frequency,,,661,43520000.45776367,41819999.69482422,646055,133981.2595,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:22:58.277Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/4/2/1/1/,0x1ffffffffffffff,32,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Low,SIV,c76pxecfio_io1p8_hsmv,Clock,Period,1702,None,-3,-5,-4,-4,-5,-4,-4,-4,,,,,-5.099998474,1.715779018472567,[Test],a0,G5238080_079_-22_+7,U538G12400977,2.35183e-08,2.3671e-08,2.3488328e-08,2.31684e-08,,,,,,,646055,7.3724e-11,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:22:58.277Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/4/2/1/1/,0x1ffffffffffffff,29,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Low,SIV,c76pxecfio_io1p8_hsmv,Clock,LowTime,1702,None,-3,-5,-4,-4,-5,-4,-4,-4,,,,,-5.099998474,1.715779018472567,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.136493e-08,1.163793e-08,1.14393301e-08,1.110052e-08,,,,,1.41E-08,9.37E-09,646055,8.95326e-11,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:22:58.277Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/4/2/1/1/,0x1ffffffffffffff,30,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Low,SIV,c76pxecfio_io1p8_hsmv,Clock,HighTime,1748,None,-3,-5,-4,-4,-5,-4,-4,-4,,,,,-5.099998474,1.715779018472567,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.215337e-08,1.238977e-08,1.20465928e-08,1.161792e-08,,,,,1.41E-08,9.37E-09,646055,1.284377e-10,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:22:58.277Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/4/2/1/1/,0x1ffffffffffffff,26,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Low,SIV,c76pxecfio_io1p8_hsmv,Clock,DutyCycle,1702,None,-3,-5,-4,-4,-5,-4,-4,-4,,,,,-5.099998474,1.715779018472567,[Test],a0,G5238080_079_-22_+7,U538G12400977,51.68,52.65,51.297,50.09,,,,,,,646055,0.4445,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:22:58.277Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/4/2/1/1/,0x1ffffffffffffff,34,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Low,SIV,c76pxecfio_io1p8_hsmv,Clock,Overshoot,1564,None,-3,-5,-4,-4,-5,-4,-4,-4,,,,,-5.099998474,1.715779018472567,[Test],a0,G5238080_079_-22_+7,U538G12400977,0,0,0,0,,,,,,,646055,0,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:22:58.277Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/4/2/1/1/,0x1ffffffffffffff,33,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Low,SIV,c76pxecfio_io1p8_hsmv,Clock,Undershoot,1564,None,-3,-5,-4,-4,-5,-4,-4,-4,,,,,-5.099998474,1.715779018472567,[Test],a0,G5238080_079_-22_+7,U538G12400977,0,0,0,0,,,,,,,646055,0,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:22:58.277Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/4/2/1/1/,0x1ffffffffffffff,0,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Low,SIV,c76pxecfio_io1p8_hsmv,TXIO0,tF,644,None,-3,-5,-4,-4,-5,-4,-4,-4,,,,,-5.099998474,1.715779018472567,[Test],a0,G5238080_079_-22_+7,U538G12400977,3.65118e-09,4.05707e-09,3.789059e-09,2.17792e-09,,,,,,,646055,1.64139e-10,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:22:58.277Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/4/2/1/1/,0x1ffffffffffffff,1,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Low,SIV,c76pxecfio_io1p8_hsmv,TXIO0,tR,644,None,-3,-5,-4,-4,-5,-4,-4,-4,,,,,-5.099998474,1.715779018472567,[Test],a0,G5238080_079_-22_+7,U538G12400977,3.11798e-09,4.01646e-09,2.659963e-09,1.76289e-09,,,,,,,646055,3.85716e-10,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:22:58.277Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/4/2/1/1/,0x1ffffffffffffff,9,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Low,SIV,c76pxecfio_io1p8_hsmv,TXIO0,Vmax,46,None,-3,-5,-4,-4,-5,-4,-4,-4,,,,,-5.099998474,1.715779018472567,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.79117,1.8073,1.79073,1.77311,,,,,,,646055,0.006622,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:22:58.277Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/4/2/1/1/,0x1ffffffffffffff,8,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Low,SIV,c76pxecfio_io1p8_hsmv,TXIO0,Vmin,46,None,-3,-5,-4,-4,-5,-4,-4,-4,,,,,-5.099998474,1.715779018472567,[Test],a0,G5238080_079_-22_+7,U538G12400977,-0.0726,-0.0675,-0.082753,-0.12005,,,,,,,646055,0.008311,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:22:58.277Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/4/2/1/1/,0x1ffffffffffffff,2,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Low,SIV,c76pxecfio_io1p8_hsmv,TXIO0,HoldF,644,None,-3,-5,-4,-4,-5,-4,-4,-4,,,,,-5.099998474,1.715779018472567,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.263356e-08,1.279716e-08,1.263555e-08,1.246854e-08,,,,,n/a,2.50E-09,646055,6.9544e-11,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:22:58.277Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/4/2/1/1/,0x1ffffffffffffff,3,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Low,SIV,c76pxecfio_io1p8_hsmv,TXIO0,HoldR,598,None,-3,-5,-4,-4,-5,-4,-4,-4,,,,,-5.099998474,1.715779018472567,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.245424e-08,1.291471e-08,1.256699e-08,1.234122e-08,,,,,,,646055,1.09493e-10,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:22:58.277Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/4/2/1/1/,0x1ffffffffffffff,4,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Low,SIV,c76pxecfio_io1p8_hsmv,TXIO0,SetupF,644,None,-3,-5,-4,-4,-5,-4,-4,-4,,,,,-5.099998474,1.715779018472567,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.082409e-08,1.106965e-08,1.0889652e-08,1.070913e-08,,,,,n/a,4.50E-09,646055,5.7371e-11,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:22:58.277Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/4/2/1/1/,0x1ffffffffffffff,5,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Low,SIV,c76pxecfio_io1p8_hsmv,TXIO0,SetupR,644,None,-3,-5,-4,-4,-5,-4,-4,-4,,,,,-5.099998474,1.715779018472567,[Test],a0,G5238080_079_-22_+7,U538G12400977,1.101634e-08,1.112354e-08,1.0887887e-08,1.051393e-08,,,,,,,646055,1.28681e-10,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:22:58.277Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/4/2/1/1/,0x1ffffffffffffff,7,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Low,SIV,c76pxecfio_io1p8_hsmv,TXIO0,Overshoot,460,None,-3,-5,-4,-4,-5,-4,-4,-4,,,,,-5.099998474,1.715779018472567,[Test],a0,G5238080_079_-22_+7,U538G12400977,0,2.93,0.009,0,,,,,,,646055,0.142,68a06480-ffc7-494c-9675-bce2faac8988
GM03WVAW2676,gmsvuser,2026-01-14T19:22:58.277Z,GM,wbio,nvlhx,Typ:[THC_SPI]|Low:[THC_SPI]|Fast:[THC_SPI]|High:[THC_SPI]|Slow:[THC_SPI],Nova Lake,Discrete PCH,RVP01-NVL Hx_UL DDR5 SODIMM 1DPC T3,RVP,Hx,Q515B301_080_+3_+0,U5KF411700907,PCD-H,a0,NVL_HR11_A1A0-ODCA_RPRF_SEP0_115F0418_2025WW48.3.01_SPI0100MHz_1coreEnabled,THC_SPI,/4/2/1/1/,0x1ffffffffffffff,6,TRUE,Quad,THC0,Single Load,Single,Generic | Generic,42 MHz,Low,SIV,c76pxecfio_io1p8_hsmv,TXIO0,Undershoot,460,None,-3,-5,-4,-4,-5,-4,-4,-4,,,,,-5.099998474,1.715779018472567,[Test],a0,G5238080_079_-22_+7,U538G12400977,0,5.47,0.469,0,,,,,,,646055,1.415,68a06480-ffc7-494c-9675-bce2faac8988
